model_name,dataset,method,pool_factor,ndcg@10,mrr@10,map@100,recall@10,recall@100,model_path,results_dir,results_json
scifact-pool-kmeans-all,nfcorpus,kmeans_sk,5,0.3520409689424649,0.5627844120104182,0.14968333396270161,0.1714482651653962,0.20082864298539593,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool5_kmeans_ds_nfcorpus_k20_d300.json
scifact-pool-kmeans-all,nfcorpus,kmeans_sk,6,0.3467958884630462,0.5564610054548136,0.14695347252938507,0.17015899565545534,0.2021471293451394,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool6_kmeans_ds_nfcorpus_k20_d300.json
scifact-pool-kmeans-all,nfcorpus,span,1,0.3588318248797657,0.5753575114256229,0.15312949313371949,0.17306502233065854,0.20620731643949217,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool1_span_ds_nfcorpus_k20_d300.json
scifact-pool-kmeans-all,nfcorpus,span,2,0.3439815699496042,0.5586662735269546,0.14432496042072418,0.16405927652138874,0.20149330259624476,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool2_span_ds_nfcorpus_k20_d300.json
scifact-pool-kmeans-all,nfcorpus,span,3,0.3368035630388813,0.5368113912231559,0.14228314778525036,0.16434037852191696,0.1976862293322688,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool3_span_ds_nfcorpus_k20_d300.json
scifact-pool-kmeans-all,nfcorpus,span,4,0.31964627935664325,0.513203351516045,0.13335836804980072,0.15225903181651476,0.1906270339857518,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool4_span_ds_nfcorpus_k20_d300.json
scifact-pool-kmeans-all,nfcorpus,span,5,0.3046624251111975,0.5014656739888939,0.12175755177076274,0.14407348135275053,0.18205004108144676,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool5_span_ds_nfcorpus_k20_d300.json
scifact-pool-kmeans-all,nfcorpus,span,6,0.30680711471581296,0.49157083886186054,0.1254492385657646,0.14834031913963025,0.17868391496905556,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool6_span_ds_nfcorpus_k20_d300.json
scifact-pool-kmeans-all,scidocs,kmeans_sk,1,0.1629255875122102,0.2876646825396825,0.10399690492814719,0.16848333333333335,0.2251166666666667,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool1_kmeans_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all,scidocs,kmeans_sk,2,0.16171406933905735,0.2863630952380952,0.10261283870004263,0.16756666666666667,0.22216666666666668,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool2_kmeans_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all,scidocs,kmeans_sk,3,0.15998661977833978,0.2834797619047619,0.10053204164944103,0.16691666666666669,0.21991666666666668,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool3_kmeans_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all,scidocs,kmeans_sk,4,0.15725192269823834,0.2797003968253968,0.09894275008874855,0.16348333333333334,0.21673333333333336,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool4_kmeans_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all,scidocs,kmeans_sk,5,0.15858090480696874,0.27551349206349207,0.09880533503884317,0.16766666666666669,0.2162166666666667,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool5_kmeans_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all,scidocs,kmeans_sk,6,0.15506525503575405,0.27049087301587305,0.09658192854617004,0.16401666666666664,0.21445000000000006,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool6_kmeans_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all,scidocs,span,1,0.16291744216120974,0.2877785714285714,0.10394433372398156,0.16848333333333335,0.22466666666666668,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool1_span_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all,scidocs,span,2,0.14684692314152226,0.261884126984127,0.0921382614392831,0.15208333333333335,0.20446666666666669,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool2_span_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all,scidocs,span,3,0.1400312400554182,0.25702658730158734,0.08657055851097648,0.14333333333333334,0.18973333333333334,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool3_span_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all,scidocs,span,4,0.13620473616418183,0.25519206349206347,0.08395282826177951,0.13718333333333332,0.1812666666666667,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool4_span_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all,scidocs,span,5,0.1281720580056223,0.24297261904761905,0.07882234240518683,0.12883333333333336,0.16973333333333335,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool5_span_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all,scidocs,span,6,0.12396864052115444,0.23512936507936508,0.07424543701052988,0.12708333333333335,0.16468333333333335,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool6_span_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all,scifact,kmeans_sk,1,0.7519234669647439,0.7229603174603175,0.7133848882598882,0.8635555555555555,0.8996666666666666,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool1_kmeans_ds_scifact_k20_d300.json
scifact-pool-kmeans-all,scifact,kmeans_sk,2,0.7476773366613098,0.714808201058201,0.7052309262833256,0.8702222222222222,0.8992222222222221,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool2_kmeans_ds_scifact_k20_d300.json
scifact-pool-kmeans-all,scifact,kmeans_sk,3,0.7451600771548982,0.7106322751322751,0.702794106764695,0.8702222222222222,0.9029999999999999,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool3_kmeans_ds_scifact_k20_d300.json
scifact-pool-kmeans-all,scifact,kmeans_sk,4,0.7473678583509041,0.7102896825396825,0.7029042207792208,0.8768888888888888,0.8996666666666666,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool4_kmeans_ds_scifact_k20_d300.json
scifact-pool-kmeans-all,scifact,kmeans_sk,5,0.7460148451699286,0.7108452380952381,0.706743408878703,0.8635555555555555,0.8985555555555556,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool5_kmeans_ds_scifact_k20_d300.json
scifact-pool-kmeans-all,scifact,kmeans_sk,6,0.7350078555951998,0.7001904761904761,0.6945949921910448,0.8578888888888889,0.9018888888888889,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool6_kmeans_ds_scifact_k20_d300.json
scifact-pool-kmeans-all,scifact,span,1,0.7519234669647439,0.7229603174603175,0.7133848882598882,0.8635555555555555,0.8996666666666666,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool1_span_ds_scifact_k20_d300.json
scifact-pool-kmeans-all,scifact,span,2,0.7325316215655566,0.7035132275132275,0.6958730147504142,0.8435555555555555,0.8992222222222221,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool2_span_ds_scifact_k20_d300.json
scifact-pool-kmeans-all,scifact,span,3,0.7071353779876659,0.6655330687830688,0.6606766012138303,0.8508888888888889,0.899888888888889,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool3_span_ds_scifact_k20_d300.json
scifact-pool-kmeans-all,scifact,span,4,0.6869694220321768,0.6512976190476191,0.6477125053796107,0.8095555555555556,0.8608888888888888,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool4_span_ds_scifact_k20_d300.json
scifact-pool-kmeans-all,scifact,span,5,0.6550392765024432,0.6221878306878307,0.6152610927027335,0.7820555555555556,0.8496666666666666,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool5_span_ds_scifact_k20_d300.json
scifact-pool-kmeans-all,scifact,span,6,0.6467259858153918,0.6068915343915343,0.5984051546349534,0.7952222222222222,0.8463333333333333,examples/pooling/train/output/scifact-pool-kmeans-all/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all/beir_selection/beir_pooling_sweep_20260220_101133,beir_examples_pooling_train_output_scifact-pool-kmeans-all_final_pool6_span_ds_scifact_k20_d300.json
scifact-pool-kmeans-all-v2,fiqa,kmeans_sk,1,0.3748491527335468,0.45450470311581415,0.31281445564730553,0.4321411270485344,0.5014741345759864,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool1_kmeans_ds_fiqa_k20_d300.json
scifact-pool-kmeans-all-v2,fiqa,kmeans_sk,2,0.37461342475417275,0.4593064128943759,0.31392660546008777,0.42784457911772733,0.511658651704948,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool2_kmeans_ds_fiqa_k20_d300.json
scifact-pool-kmeans-all-v2,fiqa,kmeans_sk,3,0.3660703243838828,0.4478401185577111,0.3026949795597495,0.4279640498390499,0.49917028701750926,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool3_kmeans_ds_fiqa_k20_d300.json
scifact-pool-kmeans-all-v2,fiqa,kmeans_sk,4,0.3591157424956578,0.4421277924750147,0.2961187382834681,0.4192270049908939,0.4903133646189201,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool4_kmeans_ds_fiqa_k20_d300.json
scifact-pool-kmeans-all-v2,fiqa,kmeans_sk,5,0.34198146997385026,0.42411632863021753,0.2782399672734295,0.4008817913910506,0.46117288061732503,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool5_kmeans_ds_fiqa_k20_d300.json
scifact-pool-kmeans-all-v2,fiqa,kmeans_sk,6,0.3283096032145028,0.4099292083088379,0.26731211602649096,0.3832592476110994,0.4566622035372035,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool6_kmeans_ds_fiqa_k20_d300.json
scifact-pool-kmeans-all-v2,nfcorpus,kmeans_sk,1,0.3574636622267122,0.5754226251904271,0.15150386808921668,0.17318276003713862,0.20686934874417187,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool1_kmeans_ds_nfcorpus_k20_d300.json
scifact-pool-kmeans-all-v2,nfcorpus,kmeans_sk,2,0.36095916777632475,0.5812202073811981,0.15288436787950774,0.173980624668809,0.20533021010525604,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool2_kmeans_ds_nfcorpus_k20_d300.json
scifact-pool-kmeans-all-v2,nfcorpus,kmeans_sk,3,0.35664624129950184,0.5779817190033908,0.1523118705803296,0.17223352798066954,0.20252161161366083,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool3_kmeans_ds_nfcorpus_k20_d300.json
scifact-pool-kmeans-all-v2,nfcorpus,kmeans_sk,4,0.35332266216923136,0.5723708781758317,0.15331201758545307,0.16979028546093602,0.20278845196682552,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool4_kmeans_ds_nfcorpus_k20_d300.json
scifact-pool-kmeans-all-v2,nfcorpus,kmeans_sk,5,0.3517097952460329,0.5684099955771783,0.15145070818441042,0.16897335968834448,0.20124914546255768,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool5_kmeans_ds_nfcorpus_k20_d300.json
scifact-pool-kmeans-all-v2,nfcorpus,kmeans_sk,6,0.3449055094875271,0.5597756646518257,0.147094316623997,0.16940540633570061,0.20045074870185484,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool6_kmeans_ds_nfcorpus_k20_d300.json
scifact-pool-kmeans-all-v2,scidocs,kmeans_sk,1,0.16333150913723682,0.2873464285714286,0.10407907858395475,0.16956666666666667,0.22661666666666666,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool1_kmeans_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all-v2,scidocs,kmeans_sk,2,0.16199344980606717,0.287284126984127,0.10324027057916571,0.16736666666666666,0.2240166666666667,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool2_kmeans_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all-v2,scidocs,kmeans_sk,3,0.15851877876055329,0.27886904761904757,0.09968224362303503,0.1653333333333333,0.21771666666666667,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool3_kmeans_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all-v2,scidocs,kmeans_sk,4,0.15922240979502142,0.2818801587301587,0.1007068109298682,0.16528333333333334,0.21998333333333334,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool4_kmeans_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all-v2,scidocs,kmeans_sk,5,0.1620672618050305,0.28606944444444443,0.10087744702794627,0.1690833333333333,0.21575000000000003,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool5_kmeans_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all-v2,scidocs,kmeans_sk,6,0.15847639853477546,0.27949880952380957,0.09905294265525497,0.16573333333333334,0.21540000000000004,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool6_kmeans_ds_scidocs_k20_d300.json
scifact-pool-kmeans-all-v2,scifact,kmeans_sk,1,0.7495683679670219,0.7178492063492062,0.7091460682563623,0.8668888888888889,0.8963333333333332,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool1_kmeans_ds_scifact_k20_d300.json
scifact-pool-kmeans-all-v2,scifact,kmeans_sk,2,0.7506941063821271,0.7205119047619047,0.7114394182815236,0.8668888888888889,0.9029999999999999,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool2_kmeans_ds_scifact_k20_d300.json
scifact-pool-kmeans-all-v2,scifact,kmeans_sk,3,0.7452445224181461,0.7103015873015873,0.7021259311322778,0.8735555555555555,0.9096666666666666,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool3_kmeans_ds_scifact_k20_d300.json
scifact-pool-kmeans-all-v2,scifact,kmeans_sk,4,0.7406678317730734,0.7019642857142857,0.6976640704811757,0.8685555555555555,0.9029999999999999,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool4_kmeans_ds_scifact_k20_d300.json
scifact-pool-kmeans-all-v2,scifact,kmeans_sk,5,0.7429850884629188,0.7130171957671958,0.7072105990958931,0.8485555555555555,0.8868888888888888,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool5_kmeans_ds_scifact_k20_d300.json
scifact-pool-kmeans-all-v2,scifact,kmeans_sk,6,0.7400132673748455,0.7081031746031746,0.7001559176662119,0.8568888888888889,0.8902222222222222,examples/pooling/train/output/scifact-pool-kmeans-all-v2/final,examples/pooling/evaluation/results/scifact-pool-kmeans-all-v2/beir_selection/beir_pooling_sweep_20260324_053021,beir_examples_pooling_train_output_scifact-pool-kmeans-all-v2_final_pool6_kmeans_ds_scifact_k20_d300.json
scifact-pool-span-all,scifact,span,1,0.7438962799033995,0.7164986772486772,0.7062812941444521,0.8535555555555555,0.8929999999999999,examples/pooling/train/output/scifact-pool-span-all/final,examples/pooling/evaluation/results/scifact-pool-span-all/beir_selection/beir_pooling_sweep_20260325_081536,beir_examples_pooling_train_output_scifact-pool-span-all_final_pool1_span_ds_scifact_k20_d300.json
scifact-pool-span-all,scifact,span,2,0.7275785338526123,0.6958558201058201,0.6867774531396822,0.8485555555555555,0.8870000000000001,examples/pooling/train/output/scifact-pool-span-all/final,examples/pooling/evaluation/results/scifact-pool-span-all/beir_selection/beir_pooling_sweep_20260325_081536,beir_examples_pooling_train_output_scifact-pool-span-all_final_pool2_span_ds_scifact_k20_d300.json
scifact-pool-span-all,scifact,span,3,0.7087614350786816,0.669095238095238,0.6629409572281862,0.8458888888888889,0.8903333333333334,examples/pooling/train/output/scifact-pool-span-all/final,examples/pooling/evaluation/results/scifact-pool-span-all/beir_selection/beir_pooling_sweep_20260325_081536,beir_examples_pooling_train_output_scifact-pool-span-all_final_pool3_span_ds_scifact_k20_d300.json
scifact-pool-span-all,scifact,span,4,0.6845368821381741,0.6512314814814816,0.6478797178140058,0.7968888888888889,0.8460000000000001,examples/pooling/train/output/scifact-pool-span-all/final,examples/pooling/evaluation/results/scifact-pool-span-all/beir_selection/beir_pooling_sweep_20260325_081536,beir_examples_pooling_train_output_scifact-pool-span-all_final_pool4_span_ds_scifact_k20_d300.json
scifact-pool-span-all,scifact,span,5,0.6700979583565907,0.6423492063492063,0.6360665777577541,0.777888888888889,0.8579999999999999,examples/pooling/train/output/scifact-pool-span-all/final,examples/pooling/evaluation/results/scifact-pool-span-all/beir_selection/beir_pooling_sweep_20260325_081536,beir_examples_pooling_train_output_scifact-pool-span-all_final_pool5_span_ds_scifact_k20_d300.json
scifact-pool-span-all,scifact,span,6,0.6579575645579862,0.6216640211640211,0.6131420474233943,0.7979999999999999,0.8546666666666666,examples/pooling/train/output/scifact-pool-span-all/final,examples/pooling/evaluation/results/scifact-pool-span-all/beir_selection/beir_pooling_sweep_20260325_081536,beir_examples_pooling_train_output_scifact-pool-span-all_final_pool6_span_ds_scifact_k20_d300.json
scifact-pool-span-all-v2,scifact,span,1,0.7421816129679287,0.7129193121693121,0.7027110623781676,0.8568888888888889,0.8929999999999999,examples/pooling/train/output/scifact-pool-span-all-v2/final,examples/pooling/evaluation/results/scifact-pool-span-all-v2/beir_selection/beir_pooling_sweep_20260325_085201,beir_examples_pooling_train_output_scifact-pool-span-all-v2_final_pool1_span_ds_scifact_k20_d300.json
scifact-pool-span-all-v2,scifact,span,2,0.729085026761616,0.6997804232804232,0.6892847008655832,0.8452222222222222,0.8870000000000001,examples/pooling/train/output/scifact-pool-span-all-v2/final,examples/pooling/evaluation/results/scifact-pool-span-all-v2/beir_selection/beir_pooling_sweep_20260325_085201,beir_examples_pooling_train_output_scifact-pool-span-all-v2_final_pool2_span_ds_scifact_k20_d300.json
scifact-pool-span-all-v2,scifact,span,3,0.7116428005253893,0.6755158730158731,0.6692257325463209,0.8408888888888889,0.8876666666666667,examples/pooling/train/output/scifact-pool-span-all-v2/final,examples/pooling/evaluation/results/scifact-pool-span-all-v2/beir_selection/beir_pooling_sweep_20260325_085201,beir_examples_pooling_train_output_scifact-pool-span-all-v2_final_pool3_span_ds_scifact_k20_d300.json
scifact-pool-span-all-v2,scifact,span,4,0.6940609300443663,0.659931216931217,0.6577199567889971,0.8075555555555555,0.856,examples/pooling/train/output/scifact-pool-span-all-v2/final,examples/pooling/evaluation/results/scifact-pool-span-all-v2/beir_selection/beir_pooling_sweep_20260325_085201,beir_examples_pooling_train_output_scifact-pool-span-all-v2_final_pool4_span_ds_scifact_k20_d300.json
scifact-pool-span-all-v2,scifact,span,5,0.6870968976901513,0.6566084656084656,0.6482964029090964,0.8078888888888889,0.8629999999999999,examples/pooling/train/output/scifact-pool-span-all-v2/final,examples/pooling/evaluation/results/scifact-pool-span-all-v2/beir_selection/beir_pooling_sweep_20260325_085201,beir_examples_pooling_train_output_scifact-pool-span-all-v2_final_pool5_span_ds_scifact_k20_d300.json
